loss,mape,val_loss,val_mape
0.03754597157239914,234334.6875,0.00979987159371376,121.0913314819336
0.011044190265238285,103863.0859375,0.00932375993579626,83.74913787841797
0.0102411899715662,84616.84375,0.00829513743519783,93.7963638305664
0.009713023900985718,80463.453125,0.007790667004883289,86.90483093261719
0.009235900826752186,88550.5546875,0.0076385363936424255,75.39617156982422
0.008781646378338337,87106.5625,0.006961803417652845,81.99056243896484
0.00818142294883728,87930.4921875,0.0068696229718625546,84.50154876708984
0.007849532179534435,73360.625,0.006232061889022589,76.40058898925781
0.007376545108854771,68611.9140625,0.006348650436848402,81.8084945678711
0.007022671401500702,69366.421875,0.006035740952938795,79.11682891845703
0.006544395349919796,72098.1796875,0.0051123471930623055,65.31745910644531
0.0061218878254294395,70499.5546875,0.004669096786528826,63.71479797363281
0.005587339401245117,62399.65234375,0.00425763288512826,61.00107955932617
0.005213533528149128,58625.27734375,0.003970438148826361,55.326107025146484
0.004733611363917589,56209.91015625,0.0035623954609036446,52.40043640136719
0.004509844351559877,51365.18359375,0.0033503470476716757,48.973812103271484
0.00437832809984684,43767.8046875,0.0033284309320151806,43.625633239746094
0.004147001076489687,55164.75,0.003924609627574682,47.44199752807617
0.004222156945616007,44820.5234375,0.0032265670597553253,40.87941360473633
0.003997883293777704,49980.62109375,0.003219124861061573,40.890716552734375
0.004037379752844572,43685.78515625,0.0033134175464510918,38.105865478515625
0.0039675175212323666,34172.46484375,0.003209512447938323,35.94636917114258
0.0038694480899721384,46012.46484375,0.003105239477008581,36.05980682373047
0.003984356299042702,46382.0078125,0.0030356114730238914,42.502140045166016
0.0038458663038909435,48310.953125,0.0032417471520602703,34.92964553833008
0.0038117009680718184,40819.4296875,0.003009185893461108,39.83692932128906
0.003750800620764494,52429.77734375,0.0032209190540015697,36.3752326965332
0.0038091286551207304,40983.3515625,0.003318736096844077,34.4864387512207
0.0037261047400534153,42896.76171875,0.003027550643309951,32.944549560546875
0.0037477798759937286,37743.5390625,0.002992966677993536,38.66239547729492
0.003735600970685482,45290.8828125,0.003211663104593754,34.65231704711914
0.003678318578749895,41957.73046875,0.0030205887742340565,40.882347106933594
0.0036311496514827013,45534.5546875,0.0032056057825684547,36.88880920410156
0.003643937176093459,43959.0546875,0.0029155092779546976,36.09407043457031
0.003565104678273201,56338.6171875,0.003013611538335681,35.94458770751953
0.0036072914954274893,36165.65234375,0.0029151556082069874,42.43462371826172
0.003618152579292655,39898.265625,0.002881209831684828,40.64512252807617
0.003489022608846426,44929.66015625,0.0028781890869140625,35.480262756347656
0.0035199399571865797,40534.73046875,0.0028966276440769434,41.4672737121582
0.00352927902713418,38253.69140625,0.0028512615244835615,35.167686462402344
0.0035455231554806232,34266.4375,0.0031229984015226364,34.082916259765625
0.0034426329657435417,37205.58203125,0.002969025867059827,33.15996551513672
0.0035355084110051394,42858.078125,0.002826838055625558,35.76384735107422
0.0034313059877604246,45623.2734375,0.0028181697707623243,38.696537017822266
0.0034775242675095797,35840.19921875,0.0028242163825780153,35.9936637878418
0.0034310331102460623,41863.03515625,0.00281519815325737,41.18428039550781
0.003414386883378029,37210.4921875,0.0029071581084281206,31.00316619873047
0.0033939415588974953,39318.65234375,0.002889698138460517,42.29058837890625
0.0033448459580540657,36604.18359375,0.0027851546183228493,34.58829116821289
0.003353733802214265,36171.4140625,0.003029518062248826,41.515113830566406
0.003362370887771249,36644.65234375,0.00285318773239851,38.04553985595703
0.0033881128765642643,39737.46875,0.0028300913982093334,33.12500762939453
0.003294054651632905,40009.95703125,0.0029595079831779003,43.971439361572266
0.0033520597498863935,37058.1875,0.0027948019560426474,30.04966163635254
0.0033542951568961143,43199.28515625,0.0028240245301276445,28.735321044921875
0.0033031408675014973,41710.734375,0.002739920048043132,36.9477424621582
0.003265916835516691,36277.31640625,0.0028719662223011255,35.23684310913086
0.0033018705435097218,38287.61328125,0.002759491326287389,31.86843490600586
0.003262375481426716,39292.6328125,0.0028849646914750338,37.507469177246094
0.0032536874059587717,33849.75,0.0027123638428747654,35.31843566894531
0.0032568019814789295,46964.51171875,0.002732392866164446,38.131317138671875
0.0033020428381860256,43053.06640625,0.0027584638446569443,32.96799850463867
0.0032223104499280453,35446.3671875,0.0027945456095039845,34.52266311645508
0.0031895588617771864,32432.796875,0.0027170763351023197,30.67540740966797
0.0032375589944422245,33844.44140625,0.002844340167939663,34.7031364440918
0.0032338034361600876,40646.6484375,0.0027809133753180504,27.945703506469727
0.0031964934896677732,37032.140625,0.0029364104848355055,32.11995315551758
0.0032298697624355555,37372.4375,0.0027218167670071125,32.143882751464844
0.0032182643190026283,35837.92578125,0.002725742757320404,29.1038875579834
0.0032049138098955154,31181.970703125,0.002704688347876072,35.8255500793457
0.003185148583725095,42992.45703125,0.002773173386231065,29.910181045532227
0.0031718488316982985,39820.85546875,0.0026664133183658123,34.5882682800293
0.0031828037463128567,36601.73828125,0.0026702280156314373,36.98080825805664
0.00318968016654253,34921.28125,0.002723467769101262,28.907209396362305
